Customer_ID,Account_Age,Segment,Trades_7D,Trades_30D,Login_7D,Login_30D,Deposits,Withdrawals,Portfolio_Value,Invested_Amount,Avg_Trade_Return,Win_Rate,Drawdown,Email_Open_Rate,Push_Click_Rate,Exit_Label
CID00694,26,Active Trader,25,64,11,34,33468.41,12748.88,198042.25,163448.7,-0.00219,0.6831,0.0962,0.2257,0.1909,0
CID00695,12,Retail,0,6,4,16,1300.54,463.35,4932.7,4359.69,-0.0025,0.2032,0.1055,0.3186,0.2057,0
CID00696,27,Retail,4,7,3,11,2073.41,1619.71,8960.26,7182.39,0.04078,0.7203,0.2918,0.1585,0.4297,1
CID00697,23,Retail,4,5,1,18,15465.15,1366.74,40199.56,41972.08,0.024,0.3569,0.093,0.3904,0.3764,0
CID00698,44,Active Trader,23,66,13,42,61834.58,11266.85,158168.65,128162.1,0.0141,0.4928,0.1436,0.1365,0.4686,0
CID00699,38,Active Trader,13,58,13,32,32968.98,24364.18,57348.1,65501.36,-0.00172,0.3075,0.0966,0.6776,0.0814,0
CID00700,4,Retail,1,4,5,12,11579.99,3463.53,25436.6,26926.77,-0.00297,0.4263,0.1994,0.0913,0.0291,1
CID00701,27,Retail,2,7,3,11,4485.14,1235.39,26367.29,21536.06,0.0205,0.2852,0.1413,0.2793,0.2961,1
CID00702,1,Retail,1,8,6,17,10503.57,2924.59,40390.04,32162.77,0.0019,0.2063,0.1374,0.0307,0.3395,0
CID00703,56,Retail,3,7,4,8,6717.42,1696.5,22881.54,14293.06,0.00794,0.3939,0.2324,0.4346,0.2984,1
CID00704,1,HNI,7,14,0,14,413234.59,69471.93,1075567.61,1142752.64,0.01603,0.4545,0.0883,0.2821,0.3442,0
CID00705,22,Retail,2,3,5,8,19715.14,5387.94,123799.08,111516.7,-0.02331,0.3985,0.1647,0.4155,0.095,0
CID00706,38,Retail,2,4,4,10,13358.92,4436.98,50943.22,50183.61,0.00318,0.5466,0.159,0.2451,0.1008,0
CID00707,27,Retail,0,8,3,17,1921.52,205.13,9447.93,8406.94,0.02862,0.6287,0.078,0.4048,0.1648,0
CID00708,46,Retail,1,7,3,13,8881.41,2625.33,25271.78,24252.0,0.01101,0.3643,0.1692,0.1286,0.0874,0
CID00709,34,Active Trader,16,58,8,54,28489.43,9622.2,130996.94,117700.46,0.00304,0.2981,0.1364,0.2205,0.2169,1
CID00710,45,HNI,1,27,3,10,110913.5,19825.78,576556.03,438871.16,0.03107,0.5647,0.1027,0.207,0.0599,1
CID00711,1,Retail,1,8,2,15,6865.68,669.73,21507.41,23881.29,0.01823,0.5621,0.2834,0.1858,0.0829,0
CID00712,85,HNI,4,17,3,6,169097.45,49923.54,610846.29,465291.65,0.00719,0.3788,0.0974,0.2965,0.046,0
CID00713,2,Retail,3,4,3,11,6727.79,1967.51,20397.26,17856.88,-0.02456,0.6234,0.103,0.3381,0.1349,0
CID00714,60,Active Trader,19,63,14,31,10637.12,4233.28,52096.77,55987.17,-0.01932,0.5882,0.1451,0.3729,0.1669,0
CID00715,22,Retail,2,9,5,6,4721.46,1003.93,17567.68,15686.83,-0.00575,0.5054,0.2281,0.3691,0.0287,1
CID00716,50,Active Trader,24,63,11,34,22101.6,6288.13,61900.81,69825.64,-2e-05,0.5297,0.3599,0.5697,0.1283,0
CID00717,34,Active Trader,18,59,10,45,12034.54,1548.71,51807.07,43267.68,-0.0048,0.3019,0.2174,0.0885,0.0292,0
CID00718,25,Active Trader,17,66,3,39,29786.68,614.74,113509.71,75174.1,-0.0122,0.4886,0.2332,0.1433,0.1751,0
CID00719,10,Retail,1,5,6,13,5543.6,1401.6,31266.35,19183.07,0.00306,0.8152,0.0265,0.1417,0.3003,1
CID00720,25,Retail,2,12,5,11,4212.54,630.05,34698.15,35204.49,0.0062,0.8179,0.1596,0.088,0.173,0
CID00721,32,Retail,0,9,4,19,4200.34,1179.19,8725.84,9007.07,-0.00378,0.6063,0.2035,0.1644,0.1505,0
CID00722,20,Retail,1,6,5,16,27714.76,4888.47,51605.68,48336.37,0.00442,0.4585,0.0818,0.102,0.1068,0
CID00723,35,Active Trader,16,49,10,51,24114.85,3029.1,49430.45,30930.39,0.0045,0.657,0.0061,0.187,0.3285,0
CID00724,28,Retail,3,11,5,9,8589.7,1571.85,25924.1,22833.57,0.00251,0.6253,0.1657,0.3501,0.1406,0
CID00725,18,Retail,4,4,6,13,3550.99,369.57,12013.54,10296.53,0.01896,0.5446,0.1869,0.297,0.1419,0
CID00726,32,Retail,3,10,4,22,2650.18,146.49,7723.79,8742.92,-0.00142,0.2401,0.2287,0.225,0.0573,1
CID00727,38,Retail,1,7,2,11,1744.96,463.68,5303.6,5225.38,-0.00203,0.3335,0.1042,0.2663,0.4742,0
CID00728,12,Retail,4,5,4,20,1966.64,214.26,7109.69,4673.96,-0.00819,0.6851,0.0438,0.3696,0.0641,0
CID00729,16,Retail,2,8,7,13,1436.15,100.14,9490.62,6979.14,-0.01451,0.7372,0.211,0.3061,0.1985,1
CID00730,26,Active Trader,15,48,11,37,28035.35,7470.04,96459.97,91249.57,-0.00408,0.6479,0.0136,0.2696,0.0786,0
CID00731,46,Retail,2,12,4,13,3271.0,972.47,19073.13,13104.06,0.0021,0.6368,0.0436,0.1788,0.1676,0
CID00732,47,HNI,5,9,4,18,53772.86,3961.73,212475.11,166707.11,0.01996,0.537,0.0868,0.0472,0.0351,0
CID00733,18,Retail,4,5,2,13,23883.45,2646.77,75747.48,66459.64,0.00765,0.6974,0.0925,0.3389,0.0454,0
CID00734,67,HNI,11,18,3,14,203158.57,37331.42,1269786.52,889537.7,0.01167,0.6955,0.1265,0.1314,0.0065,0
CID00735,72,HNI,6,20,9,10,58797.12,23397.04,339585.66,308828.81,-0.01998,0.7606,0.0746,0.293,0.0682,0
CID00736,69,HNI,4,20,1,23,63385.04,20295.79,215540.88,230082.69,-0.01005,0.387,0.1178,0.2115,0.0122,0
CID00737,21,Retail,1,8,2,13,1119.82,242.83,9083.73,8726.78,-0.00307,0.2468,0.0859,0.3123,0.1448,0
CID00738,30,Retail,0,5,4,9,8726.05,677.07,50388.25,40560.44,-0.01673,0.4512,0.2034,0.3443,0.3222,0
CID00739,2,Active Trader,20,49,9,33,92098.81,44096.97,105537.57,83954.44,6e-05,0.4485,0.1804,0.407,0.2086,1
CID00740,31,Active Trader,19,63,16,42,31449.83,3005.87,77774.21,52109.69,-0.00607,0.4593,0.0629,0.2998,0.291,0
CID00741,20,Retail,2,7,0,12,10122.7,3577.9,28680.59,18900.8,0.02947,0.6486,0.2554,0.6738,0.1046,0
CID00742,26,Retail,3,7,4,15,4264.23,1318.24,18196.05,15943.53,0.02234,0.2851,0.0575,0.0556,0.4748,0
CID00743,2,Retail,2,8,3,21,1135.9,166.49,17736.81,11135.49,-0.00356,0.3438,0.1476,0.2378,0.1601,0
CID00744,23,Retail,2,8,0,13,2473.51,798.82,17693.04,14693.89,0.01227,0.4016,0.1677,0.2469,0.1063,0
CID00745,19,Retail,0,8,2,19,3865.65,673.28,19956.23,17270.68,0.00831,0.3521,0.1075,0.5288,0.1276,1
CID00746,88,HNI,4,27,5,11,54849.83,625.11,583364.62,380774.8,0.01299,0.8091,0.006,0.236,0.1329,0
CID00747,64,HNI,3,20,6,15,125662.64,55207.11,1020979.02,622980.01,-0.0045,0.3086,0.2409,0.2393,0.1774,0
CID00748,25,HNI,7,22,3,8,214230.87,8840.39,522597.96,503854.0,0.00596,0.7544,0.1361,0.2309,0.1216,0
CID00749,4,Retail,2,4,4,18,3022.37,466.34,21460.71,20819.21,0.00864,0.4527,0.0868,0.5296,0.0307,0
CID00750,47,Retail,1,10,6,17,6667.8,414.85,32491.05,32451.79,-0.00561,0.4156,0.0031,0.142,0.1471,0
CID00751,14,Active Trader,15,54,15,37,57764.18,3107.73,219336.3,172947.52,0.0271,0.7973,0.0807,0.4,0.2503,0
CID00752,40,Retail,1,14,2,12,5392.96,2360.32,13040.29,13061.88,0.01957,0.4818,0.1607,0.2963,0.3704,0
CID00753,32,Active Trader,12,53,8,45,142221.42,34052.22,252132.79,266271.75,0.02224,0.3558,0.0727,0.5153,0.1455,1
CID00754,16,Retail,0,7,2,11,3666.95,1023.48,10037.52,8308.0,-0.01197,0.5264,0.2246,0.0743,0.1114,0
CID00755,5,Retail,2,5,3,16,5445.32,1216.26,69549.95,55345.05,0.00576,0.5381,0.2296,0.1,0.122,0
CID00756,11,Active Trader,16,58,15,28,72818.79,5790.78,88119.28,97270.13,0.00241,0.8295,0.2328,0.2168,0.6731,0
CID00757,40,Active Trader,20,64,10,39,64085.11,13911.27,205676.81,205476.29,0.02442,0.7178,0.2741,0.2572,0.1925,0
CID00758,12,Retail,3,5,4,14,1296.98,332.72,5376.72,4625.79,0.00312,0.4839,0.0977,0.1121,0.0531,0
CID00759,57,Active Trader,27,69,11,40,50082.17,14053.01,128927.96,122026.07,0.00918,0.5547,0.0106,0.0814,0.0504,0
CID00760,27,Retail,1,4,3,16,2364.27,400.22,16219.39,12596.73,0.02105,0.5246,0.0705,0.2966,0.2643,0
CID00761,24,Retail,6,8,4,9,7627.55,1376.93,36497.77,30920.06,-0.01287,0.4223,0.1419,0.5587,0.0203,1
CID00762,80,Active Trader,13,58,16,37,32921.87,12483.45,93938.78,68750.17,-0.01355,0.3414,0.1317,0.1149,0.1215,0
CID00763,27,Retail,5,11,4,7,2063.87,242.38,14626.1,10308.86,0.01206,0.2786,0.087,0.191,0.2489,0
CID00764,11,Retail,3,6,4,8,16086.94,3338.56,47240.19,39328.02,0.0137,0.3227,0.0728,0.3331,0.0953,0
CID00765,20,Retail,3,7,2,11,1350.84,196.58,4910.97,4011.57,0.02371,0.6512,0.117,0.2524,0.3612,0
CID00766,8,Retail,1,7,3,14,2524.32,792.59,16340.11,18465.2,-0.00439,0.4579,0.0006,0.1505,0.5573,0
CID00767,22,Retail,3,6,5,12,13886.01,6072.96,23286.44,19915.72,0.0276,0.7078,0.084,0.5009,0.16,1
CID00768,44,HNI,10,19,8,11,242810.88,83961.85,700459.34,749748.91,0.0106,0.2489,0.1453,0.1781,0.5189,0
CID00769,24,HNI,5,17,0,19,53844.72,8806.59,599769.54,369364.43,0.00859,0.3234,0.1319,0.2016,0.0788,0
CID00770,14,Retail,0,3,5,23,9812.09,5085.81,41209.47,27468.86,0.0025,0.3669,0.1518,0.1008,0.0419,0
CID00771,27,Active Trader,13,52,11,37,64973.48,12462.51,163225.17,133218.76,0.01626,0.5655,0.0176,0.1875,0.1332,0
CID00772,39,Retail,5,8,6,11,2462.7,1128.43,8221.37,9390.57,0.00733,0.3744,0.1509,0.4432,0.239,1
CID00773,14,Retail,3,6,5,13,5013.94,2382.15,27591.41,19393.11,0.01297,0.1418,0.0954,0.2695,0.0976,0
CID00774,72,HNI,6,15,7,10,199396.77,95988.86,739931.0,520221.84,0.01459,0.537,0.1429,0.282,0.1375,0
CID00775,31,HNI,2,25,2,7,30650.19,217.89,411568.43,369510.9,0.00289,0.8047,0.1704,0.1312,0.2733,0
CID00776,46,Active Trader,23,52,11,55,40510.91,482.4,161525.48,127579.95,0.02672,0.3813,0.1408,0.2579,0.0578,0
CID00777,29,Retail,2,8,5,17,18590.0,11189.19,28627.32,30729.24,0.00186,0.4477,0.129,0.1405,0.0412,0
CID00778,33,Retail,2,6,0,11,19494.96,3025.67,34142.57,39065.21,0.006,0.3746,0.0787,0.0823,0.1657,0
CID00779,30,Retail,1,13,1,15,11322.22,1455.42,20718.27,19574.3,-0.0168,0.3439,0.227,0.1786,0.0375,0
CID00780,24,Retail,2,12,4,4,828.82,289.7,2954.34,3230.77,-0.00526,0.4853,0.1751,0.1376,0.0808,0
CID00781,44,Active Trader,11,56,16,46,10515.85,669.68,44512.15,28541.75,0.00286,0.5412,0.1523,0.4561,0.0074,0
CID00782,1,Retail,3,10,3,15,11291.61,2389.95,22006.22,22387.16,-0.00491,0.3573,0.1943,0.1924,0.0869,0
CID00783,40,HNI,3,19,4,12,512768.25,182131.69,2861916.72,3118409.46,0.01689,0.494,0.2196,0.1718,0.2395,0
CID00784,46,Retail,0,10,1,16,16031.42,5183.33,73691.4,73619.57,-0.003,0.8374,0.1297,0.3353,0.3126,0
CID00785,37,Active Trader,20,62,14,50,13668.49,963.92,112820.46,102192.69,0.01701,0.4519,0.0442,0.42,0.2458,1
CID00786,83,HNI,6,13,4,8,426358.29,115477.25,855179.7,921199.2,-0.01121,0.6941,0.1145,0.4671,0.1252,0
CID00787,27,Retail,2,7,4,17,52246.59,17284.31,65646.97,75034.71,0.00861,0.7012,0.0548,0.2513,0.3278,0
CID00788,8,Retail,4,9,1,13,1439.89,310.54,3213.06,3085.75,0.02074,0.4553,0.0761,0.3778,0.2134,0
CID00789,33,Active Trader,15,54,12,38,17468.17,9014.56,51121.11,44060.31,0.05223,0.3085,0.1807,0.3946,0.2404,0
CID00790,22,Retail,0,5,7,9,3397.73,572.22,17211.55,11376.98,-0.00158,0.3025,0.1187,0.654,0.2334,0
CID00791,27,Retail,0,5,4,22,4826.9,574.21,32666.92,21379.08,-0.00436,0.4019,0.0713,0.8589,0.1762,0
CID00792,18,Retail,1,8,7,10,1552.71,594.83,8224.78,8392.33,0.00825,0.5111,0.1057,0.4628,0.082,1
CID00793,1,Retail,0,8,3,13,15821.52,9081.73,41408.69,37949.44,0.02105,0.7013,0.2269,0.0392,0.2134,1
CID00794,10,Retail,2,6,6,15,2409.31,807.08,14723.24,15532.37,-0.01225,0.7767,0.0947,0.3651,0.2826,0
CID00795,31,Retail,0,5,3,17,1680.54,210.56,6103.48,5040.88,-0.01397,0.8797,0.1014,0.075,0.1858,0
CID00796,32,HNI,4,24,8,14,235733.65,50465.58,978465.12,641906.83,-0.02461,0.8151,0.1311,0.3463,0.2132,0
CID00797,16,Retail,1,9,2,18,2978.99,364.27,31173.67,25242.44,0.0002,0.6658,0.0524,0.5026,0.2532,0
CID00798,41,Active Trader,7,54,19,39,114872.11,53771.23,178317.11,194760.58,0.00056,0.5993,0.0358,0.1207,0.1443,0
CID00799,36,Retail,3,8,6,16,4801.4,532.97,28672.52,19403.1,-0.00922,0.2493,0.271,0.2822,0.2202,0
CID00800,45,Retail,1,15,4,13,14036.22,2470.88,34172.71,29003.18,0.01521,0.6096,0.1933,0.1222,0.2593,0
CID00801,86,HNI,4,20,3,14,841211.08,26949.41,3445909.04,2690529.12,0.03143,0.6048,0.0348,0.3173,0.1506,0
CID00802,39,Active Trader,17,54,11,37,14528.05,2354.71,60429.78,57115.27,-0.02644,0.5164,0.0827,0.3013,0.0468,0
CID00803,39,Active Trader,25,56,9,36,23855.19,7839.87,72382.97,72497.95,-0.00816,0.21,0.2296,0.7218,0.0842,0
CID00804,28,Active Trader,12,61,11,32,8605.18,3110.51,47651.07,32028.82,-0.00536,0.4237,0.0835,0.6175,0.106,0
CID00805,25,Retail,0,9,3,13,10092.19,3042.68,45159.16,31279.79,-0.01183,0.2742,0.1797,0.3436,0.4299,1
CID00806,34,Active Trader,16,57,11,41,7012.65,3404.94,39363.02,26618.51,0.00917,0.246,0.2178,0.2167,0.1181,0
CID00807,64,Active Trader,11,72,8,49,50346.52,6364.29,380441.12,274480.01,-0.00909,0.3793,0.1965,0.4108,0.1255,0
CID00808,15,Retail,0,8,3,12,5751.62,3257.55,22109.22,22099.36,-0.00254,0.4756,0.069,0.542,0.2178,0
CID00809,33,Retail,5,8,7,12,1908.08,297.54,11503.67,9101.53,0.02272,0.3936,0.1238,0.3327,0.0413,0
CID00810,24,Retail,3,5,2,13,7948.82,1560.95,24782.66,22301.74,-0.0065,0.1861,0.013,0.3798,0.1887,0
CID00811,14,Retail,3,7,3,18,9757.81,3114.59,23039.03,25648.58,-0.00782,0.6382,0.1626,0.452,0.0489,0
CID00812,55,Active Trader,18,61,19,40,2664.14,1049.94,24546.09,15793.38,0.01207,0.3985,0.0926,0.5049,0.4153,0
CID00813,20,Retail,0,6,3,13,4975.31,2093.66,15138.31,13565.39,-0.00391,0.6538,0.0311,0.3998,0.3195,1
CID00814,1,Retail,4,6,4,11,1184.68,248.83,9210.04,5571.44,-0.0094,0.5214,0.2729,0.5205,0.2229,0
CID00815,16,Retail,1,7,4,14,4775.18,2010.29,27908.21,17143.07,0.00185,0.5679,0.3446,0.2177,0.0562,0
CID00816,24,Retail,2,4,8,9,4124.18,573.85,8068.04,6071.01,0.01242,0.5974,0.0604,0.3194,0.0199,0
CID00817,24,Active Trader,20,72,16,38,29389.89,10828.14,177082.68,110214.3,0.02254,0.4845,0.1699,0.3613,0.237,0
CID00818,31,HNI,5,24,4,8,1004407.74,38620.78,1735449.59,1942784.84,-0.00418,0.5528,0.1587,0.1948,0.4919,0
CID00819,41,Retail,2,9,5,24,4117.73,1815.08,24355.5,15041.94,0.00618,0.7759,0.0595,0.2084,0.2103,0
CID00820,3,Retail,2,5,4,10,1562.81,548.39,9705.61,6900.61,-0.00446,0.4769,0.1508,0.1152,0.1218,0
CID00821,18,Retail,1,9,5,15,2819.62,325.52,22748.22,13891.11,-0.0066,0.6571,0.1459,0.4814,0.1577,0
CID00822,14,Retail,6,7,3,18,2023.91,854.3,6395.26,3960.2,-0.0086,0.5483,0.0174,0.1854,0.0138,0
CID00823,37,Retail,3,6,7,20,1422.55,663.79,8243.75,8663.29,0.02025,0.5407,0.0705,0.3533,0.2252,0
CID00824,45,Retail,3,5,6,13,317.74,35.1,2830.57,2108.93,-0.01329,0.6424,0.1557,0.2357,0.0033,0
CID00825,19,Retail,0,15,5,14,1524.99,871.28,10864.23,8685.61,0.0161,0.5151,0.0515,0.2446,0.0383,0
CID00826,22,Active Trader,19,61,10,46,17964.53,2928.21,84151.82,76710.12,0.02601,0.5076,0.1816,0.5405,0.1928,0
CID00827,14,Active Trader,20,56,12,40,265472.45,205874.93,900998.84,1008498.8,0.02411,0.5032,0.1546,0.0858,0.2033,0
CID00828,34,Retail,3,7,2,9,5394.39,1903.14,21583.09,16471.19,-0.01399,0.4177,0.2316,0.1262,0.1472,0
CID00829,55,Retail,1,6,3,15,12242.23,3656.76,40558.83,43795.53,0.00322,0.6069,0.1821,0.2851,0.1085,1
CID00830,53,HNI,3,16,5,18,294875.39,8048.64,999388.68,669093.18,0.0248,0.5336,0.1022,0.6597,0.2733,0
CID00831,95,HNI,4,20,5,12,80281.43,20134.92,285355.19,230564.44,-0.04012,0.4445,0.073,0.0664,0.1888,1
CID00832,2,Retail,2,11,2,12,2709.29,771.94,20749.49,19842.01,-0.00763,0.683,0.0907,0.289,0.5115,1
CID00833,1,Retail,1,8,5,16,8691.69,2289.09,15276.19,12050.98,0.02581,0.7143,0.1701,0.1731,0.1159,0
CID00834,8,Active Trader,12,64,17,37,19590.75,1920.6,67854.58,45117.26,-0.0024,0.5588,0.1797,0.5137,0.1988,0
CID00835,7,Retail,2,8,4,19,10767.25,4853.79,67713.7,45894.44,0.02925,0.6587,0.1067,0.3157,0.2511,0
CID00836,29,Retail,0,9,5,16,3489.72,288.66,10210.96,11033.56,0.0106,0.7783,0.1484,0.4547,0.1755,0
CID00837,26,Active Trader,24,56,13,38,63127.9,15507.17,261689.48,251401.23,0.01116,0.4447,0.1769,0.429,0.0447,0
CID00838,17,Retail,1,5,3,11,4564.53,449.4,15628.31,13499.55,-0.00658,0.4942,0.1809,0.4774,0.4007,0
CID00839,37,Active Trader,10,67,7,36,45982.49,9443.99,134591.22,127464.16,0.00845,0.4914,0.269,0.2087,0.0964,0
CID00840,36,Active Trader,23,59,10,40,8358.09,2129.15,26436.0,25746.96,0.02404,0.6862,0.1219,0.2344,0.2979,1
CID00841,26,Retail,0,6,4,12,25989.47,11362.59,70944.81,79397.48,0.0158,0.6065,0.1349,0.1645,0.1378,0
CID00842,6,Retail,1,7,3,16,5373.67,1203.39,22332.32,22964.76,0.00341,0.662,0.1751,0.1902,0.213,0
CID00843,37,Active Trader,22,60,13,41,64917.82,23057.7,252030.2,246948.3,0.01939,0.6069,0.3254,0.1086,0.1159,1
CID00844,64,HNI,2,20,2,13,313565.1,176566.52,617739.23,646332.18,0.01636,0.7376,0.1015,0.4541,0.0576,0
CID00845,4,Active Trader,17,66,16,48,26410.45,15631.01,94330.95,91320.62,0.00793,0.5102,0.1822,0.1566,0.1842,0
CID00846,79,HNI,6,12,7,15,480060.43,27124.75,901451.86,916483.96,-0.00665,0.5497,0.0293,0.2553,0.1315,0
CID00847,19,Retail,3,3,8,13,14512.12,1047.64,35078.23,32403.28,-0.01835,0.2115,0.1891,0.1968,0.3782,0
CID00848,41,Retail,4,10,2,14,9874.14,1686.8,14180.25,10354.66,0.00362,0.6897,0.1852,0.0795,0.0892,1
CID00849,35,Retail,3,5,4,12,7007.7,4524.73,20772.74,17222.28,-0.00276,0.6766,0.1286,0.1423,0.1607,0
CID00850,22,Retail,1,8,3,10,5739.29,1126.72,40203.38,27810.74,0.01232,0.4735,0.2016,0.2456,0.0167,0
CID00851,33,Active Trader,19,67,12,51,8790.31,784.79,44327.06,30938.48,-0.02047,0.76,0.1147,0.2428,0.2012,0
CID00852,33,Retail,4,4,7,11,3837.39,231.64,10513.47,10778.76,0.01196,0.7749,0.0124,0.3366,0.1855,0
CID00853,9,Retail,3,3,5,11,22954.86,4551.65,35582.28,33642.3,0.01061,0.4666,0.1699,0.2857,0.2283,0
CID00854,28,Active Trader,15,71,13,37,52944.35,18990.0,144945.79,122364.88,0.00757,0.5583,0.2033,0.2233,0.0795,0
CID00855,7,Retail,0,7,7,13,50215.52,10268.69,92594.3,97051.0,-0.0139,0.4665,0.137,0.6052,0.0787,0
CID00856,6,Retail,2,2,3,16,5078.51,2124.67,30745.64,32082.08,0.00193,0.5805,0.172,0.6876,0.1333,0
CID00857,25,Retail,0,5,5,17,20875.54,4854.67,54104.2,60864.36,0.00332,0.4033,0.1097,0.4748,0.0232,0
CID00858,33,Retail,1,5,2,16,5157.21,266.25,35150.15,31068.92,0.01632,0.5881,0.1204,0.4719,0.1901,0
CID00859,25,HNI,1,18,5,11,400746.02,167729.4,1831453.02,1317315.85,0.00164,0.3803,0.0907,0.647,0.1798,0
CID00860,53,Active Trader,20,68,13,50,3560.63,1786.19,38624.28,35948.08,0.0118,0.3846,0.1133,0.3814,0.1796,0
CID00861,5,Active Trader,13,62,10,45,18649.85,3699.86,112304.21,102804.29,0.00591,0.819,0.245,0.2389,0.3571,1
CID00862,28,Retail,1,8,2,9,5146.42,2077.97,36823.46,37340.98,0.02421,0.5679,0.1219,0.3789,0.0921,0
CID00863,66,Active Trader,16,56,8,33,22636.47,14193.62,137992.3,139749.13,-0.01973,0.8055,0.1812,0.4388,0.0212,0
CID00864,24,Active Trader,22,45,7,55,17208.01,6077.6,62886.68,39041.88,0.01356,0.1818,0.0859,0.2903,0.052,0
CID00865,29,Active Trader,20,77,10,35,4505.2,1594.19,45726.24,34915.82,-0.00336,0.6105,0.0892,0.3025,0.1987,0
CID00866,32,Active Trader,13,56,14,43,37914.74,1304.19,93179.9,67822.49,0.00143,0.2405,0.0909,0.7216,0.3083,0
CID00867,29,Active Trader,20,62,15,36,26424.44,9643.19,178694.49,132100.35,0.0244,0.2638,0.2368,0.4505,0.3322,1
CID00868,6,Active Trader,13,61,10,55,11764.37,4300.56,27581.08,16805.85,-0.0088,0.4696,0.1949,0.2366,0.0782,1
CID00869,50,HNI,5,19,4,16,53360.79,13323.2,369300.4,227842.85,0.01939,0.6459,0.1783,0.5826,0.0281,1
CID00870,29,Retail,0,6,3,15,3810.47,1203.23,12422.23,7744.03,0.02,0.6508,0.1588,0.2635,0.2804,0
CID00871,2,Retail,2,7,2,16,6829.25,1149.76,28806.34,26977.14,0.00017,0.5215,0.1604,0.4748,0.0512,0
CID00872,34,Retail,5,5,4,20,1474.81,399.23,11117.01,8756.09,0.00648,0.2946,0.1289,0.0076,0.118,0
CID00873,37,HNI,0,23,0,19,76737.87,43134.17,741820.32,505882.7,0.01062,0.3779,0.0416,0.3296,0.2351,0
CID00874,34,Active Trader,21,66,14,44,59334.59,11365.62,208156.27,160666.14,-0.00194,0.2964,0.0865,0.3994,0.0728,1
CID00875,37,Retail,2,10,5,12,2657.21,281.54,16855.31,11844.98,0.00903,0.7032,0.0668,0.0195,0.0954,0
CID00876,29,Retail,2,3,5,14,3306.64,464.45,17674.0,13724.93,0.01108,0.2062,0.1437,0.4352,0.2326,0
CID00877,27,Retail,1,7,5,10,9018.45,2678.73,37303.14,35565.41,0.00486,0.5459,0.0899,0.0736,0.6852,0
CID00878,12,Retail,2,8,6,14,6542.58,1909.68,14365.46,14577.37,-0.00346,0.6664,0.3221,0.2214,0.1629,0
CID00879,32,Retail,4,5,5,15,991.77,464.58,27188.52,24036.3,0.01807,0.6361,0.1669,0.2861,0.6568,0
CID00880,24,Active Trader,18,57,17,40,17206.03,5100.98,42302.82,42848.84,0.0171,0.5464,0.2016,0.2245,0.2784,0
CID00881,18,Active Trader,19,64,10,36,11149.38,1624.12,49502.84,43602.39,0.01542,0.3945,0.2413,0.098,0.1982,0
CID00882,43,Active Trader,15,59,14,41,123515.87,25155.94,335636.82,304242.44,0.01069,0.5893,0.1741,0.1854,0.4567,0
CID00883,9,Retail,1,8,5,11,4023.24,1072.58,16145.19,15455.03,-0.01435,0.1541,0.0159,0.306,0.0434,0
CID00884,13,Retail,1,7,1,19,4811.84,1202.45,10963.7,10324.92,0.02259,0.7211,0.0321,0.3653,0.337,0
CID00885,29,Retail,1,4,3,13,1995.71,409.43,23121.2,17403.26,-0.02365,0.3354,0.0318,0.1634,0.2231,1
CID00886,7,Retail,4,8,3,10,67375.89,20654.04,93239.23,100784.19,-0.0083,0.5887,0.1821,0.2725,0.1631,0
CID00887,43,Retail,2,8,4,11,6429.87,3367.36,18726.45,16800.58,-0.00463,0.7792,0.0226,0.1688,0.2626,0
CID00888,71,HNI,4,22,1,17,91272.69,10886.82,407136.19,260436.9,0.02635,0.5468,0.1588,0.5028,0.0599,0
CID00889,18,Retail,2,10,4,12,2610.34,320.04,9022.37,8042.7,0.00971,0.7853,0.1511,0.3245,0.0426,1
CID00890,38,Active Trader,20,54,13,39,21473.74,3736.95,119459.42,92383.98,0.00732,0.4289,0.06,0.2563,0.1055,0
CID00891,48,HNI,3,21,3,22,214863.14,63558.92,730139.6,627860.55,-0.01388,0.2533,0.0927,0.5566,0.1435,0
CID00892,50,HNI,2,23,2,17,204059.1,51647.04,412747.71,414534.24,-0.00445,0.3672,0.0223,0.3014,0.3407,0
CID00893,3,Retail,4,8,2,17,32160.37,1788.82,61637.61,60491.11,0.01897,0.4371,0.0912,0.1578,0.3093,0
CID00894,49,Active Trader,23,64,12,33,2767.04,388.22,24127.98,16833.73,-0.00664,0.6445,0.1633,0.2591,0.1042,0
CID00895,22,Retail,2,5,2,17,37200.26,17222.89,101731.76,71835.71,0.00704,0.5136,0.247,0.2251,0.0887,0
CID00896,26,Retail,4,6,2,13,3528.34,56.38,14697.43,9040.18,0.01661,0.2877,0.0433,0.0704,0.6671,1
CID00897,4,Retail,2,12,3,13,12512.1,1463.79,40216.01,41455.0,0.00672,0.1963,0.1544,0.5,0.1945,0
CID00898,29,Active Trader,12,41,11,41,51446.26,542.84,189423.09,164309.62,-0.01104,0.3475,0.1557,0.4941,0.3673,1
CID00899,45,Active Trader,19,58,6,40,40281.01,6603.26,300536.65,291608.49,-0.01048,0.4524,0.2045,0.2003,0.1287,0
CID00900,42,Retail,1,10,2,14,34534.57,7785.13,70225.85,62129.52,0.0207,0.2755,0.1006,0.3865,0.1211,0
CID00901,28,Retail,2,2,6,17,13498.99,3029.82,46002.03,40168.37,0.01352,0.5217,0.2349,0.2084,0.0078,0
CID00902,42,Retail,2,4,8,24,10731.65,3728.35,64110.38,47664.22,0.01025,0.6032,0.1285,0.2817,0.1602,0
